disease_name,gene_name
frozen shoulder,SCN4A; MMP8; TRPM8; SCN5A; NR3C1; SCN1A; SCN3A; SCN11A; SCN8A; PTGS1; TRPA1; SCN2A; SCN7A; MMP7; MMP1; TRPV1; PTGS2; MMP13; SCN9A; SCN10A
fungal infectious disease,NR3C1; TUBB2A; DHFR; TUBB1; CSF3R; TUBB4B; TUBB6; TUBB; TUBB4A; TUBB2B; TUBB3; TUBB8
gallbladder cancer,POLD1; PRIM2; TYMS; POLE; POLA2; POLA1; POLD4; POLD3; POLE2; POLD2; POLE3; RRM1; PRIM1
gallbladder disease,PTGS2; PTGS1; GABRE; GABRA4; GABRB1; GABRB3; GABRA5; GABRA3; GABRA1; GABRP; GABRG2; GABRD; CHRNG; GABRQ; CHRND; GABRA6; GABRB2; CHRNB1; CHRNE; OPRM1; CHRNA1; GABRA2; GABRG1; GABRG3
gallstones,GABRE; CHRNE; OPRM1; ADRA1A; CHRND; CHRNA1; GABRB2; ADRA2A; SCN10A; GABRA5; GABRD; ADRA2B; SCN4A; ADRB1; PTGS2; PTGS1; GABRG2; SCN7A; SCN1A; GABRG1; CHRM1; ADRB2; CHRNB1; CHRNG; SCN8A; NR1H4; ACHE; GABRP; CHRM3; SCN2A; GABRA6; GABRA2; GABRB1; HTR3A; SCN11A; SCN9A; ADRA1B; ADRA1D; CHRM2; GABRG3; SCN5A; ADRA2C; ADRB3; GABRA3; GABRA1; GABRA4; FAAH; SCN3A; GABRB3; TRPV1; GABRQ
gambling behaviour,GABRA3; OPRK1; HTR2A; GABRA4; OPRM1; GRIN3B; GRIA2; GABRA6; GABRA2; GRIN2C; GABRG1; GABRB1; SCN10A; GABRD; SCN8A; GABRQ; GABRA1; DRD4; GABRG2; SCN1A; GABRB2; SCN3A; GRIK2; CA4; SCN9A; GABRG3; GABRA5; GRIN2B; GABRP; GABRE; CA2; OPRD1; SCN2A; DRD2; GRIK4; DRD3; GRIA1; GRIK3; GABRB3; GRIN1; GRIN2A; SCN5A; GRIN3A; SCN4A; GRIN2D; GRIK5; GRIA3; SCN7A; HTR2C; GRIA4; SCN11A; GRIK1
ganglioneuroblastoma,TOP2B; TUBB1; TUBB2A; TUBB8; RARB; TUBB4B; TUBB; SLC6A2; TOP2A; TUBB6; TOP1MT; TUBB4A; RARA; TUBB2B; EML4; ALK; RARG; CSF2RA; TUBB3
gastric adenocarcinoma,MMP9; CD274; TUBB2A; TYMS; DPYD; TUBB8; PDCD1; TOP1; KDR; TUBB2B; TUBB6; TUBB1; TUBB4A; TUBB4B; TUBB; TUBB3
gastric cancer,TYMP; FLT4; TOP2B; PTGS1; RBX1; TUBB4A; KDR; TUBB2B; ERBB2; TRPM8; DDB1; SCN11A; SCN9A; TYMS; SCN5A; HTR3D; ADRB3; SSTR3; SCN4A; HGF; PARP3; FKBP1A; TUBB1; TRPA1; ATP4A; VEGFA; CRBN; ADRA1A; PARP1; ADRA2A; ADRB2; TUBB6; ATP4B; TUBB; SCN8A; ADRA2B; ADRB1; PTGS2; FLT1; TOP2A; SCN2A; TUBB2A; CUL4A; SCN1A; SSTR5; CTLA4; HTR3A; P2RY12; ADRA1D; SSTR2; ADRA2C; SCN10A; TUBB4B; TUBB3; TUBB8; MET; OPRM1; HMGCR; PARP2; SSTR4; SCN7A; SSTR1; EGFR; HTR3B; SCN3A; ADRA1B; HTR3C; HTR3E; PDCD1; DPYD; TOP1
gastric carcinoma,KDR; TUBB2B; DPYD; TUBB4A; TUBB6; TYMS; PDCD1; TUBB3; TUBB1; TUBB2A; TUBB4B; TUBB; TOP1; TUBB8
gastroesophageal junction adenocarcinoma,TYMS; TUBB1; TUBB2B; TUBB6; TUBB4B; TUBB; TUBB3; TUBB4A; CD274; KDR; TUBB2A; PDCD1; TUBB8
gastroesophageal reflux disease,PTGER3; SLC6A2; HRH2; MTNR1B; DRD2; CCKAR; HTR4; ATP4B; SLC6A4; CCKBR; MTNR1A; HSD11B1; GABBR2; GABBR1; ATP4A; HTR3A; CHRM1; HSD11B2; PGA5
gastrointestinal disease,CACNG3; CACNA1G; PDE4A; CACNA1S; CACNG1; PDE4D; CACNG6; CACNG8; DRD2; CACNA1D; HTR3A; CACNA1H; CACNB1; OPRK1; ACHE; CACNA1F; SLC6A2; ATP4A; OPRM1; OPRD1; CNR1; CHRM3; CACNA2D4; CACNA2D3; HTR4; CACNG2; HTR1A; HTR3E; HTR3D; CACNA1E; ADRA2B; CACNA2D2; CACNG4; CACNA1I; HNF4A; CACNG7; SLC6A4; CACNA1B; HTR3B; ADRA2A; CACNB3; CACNB4; ADRA2C; CACNG5; PDE4C; HRH2; CACNA1A; CACNA1C; CACNA2D1; CACNB2; CHRM1; HTR3C; CHRM2; PDE4B
gastrointestinal stromal tumor,FLT4; FGFR2; HSP90AB1; ABL1; FRK; TEK; FLT3; PDGFRA; KIT; RET; CSF1R; BCR; FGFR3; FLT1; VEGFA; PDGFRB; BRAF; MAPK11; NTRK1; HSP90AA1; KDR; EPHA2; DDR2; FGFR1; RAF1
gastroparesis,SLC6A2; TACR1; GHSR; SNAP25; DRD2; HTR4; HTR3A; DRD4; HTR2A; HTR3B; HTR3C; HTR3E; SLC6A4; DRD3; HTR3D
generalized anxiety disorder,CACNG3; CACNA2D2; GABRA3; CACNG4; HTR2A; SLC6A4; DRD2; CACNA2D1; SLC6A1; CACNA2D3; GABRG1; GRIN2A; CACNA1E; GABRQ; CACNB1; CACNG5; CACNA1I; GRIN2D; CACNG7; CACNG8; CACNA1B; CACNA1C; CACNA1D; CACNB4; GRIN2B; CACNA1G; CACNA1F; SLC6A2; CACNG1; GABRA4; CACNG6; CACNA1A; GABRB2; GRIN2C; GABRB1; CACNB2; GABRB3; CACNG2; GRIN1; HTR1A; GABRA5; GABRD; CACNA1H; GABRA1; CACNA1S; GABRP; GABRE; GABRG2; GRIN3B; GABRA6; HTR2C; CACNA2D4; GABRA2; HTR3A; CACNB3; GABRG3; GRIN3A
gestational diabetes,NDUFB4; NDUFB2; NDUFB7; NDUFC1; VDR; GLP1R; NDUFS7; NDUFB3; NDUFAF4; NDUFA5; NDUFA2; NDUFB5; NDUFAF1; NDUFB11; NDUFB9; NDUFS2; NDUFS4; NDUFB6; NDUFB8; NDUFS5; NDUFA3; NDUFA11; NDUFV2; NDUFB1; NDUFA6; KCNJ11; MT-ND5; AMY2A; NDUFA7; NDUFAB1; ABCC8; NDUFS8; NDUFA10; NDUFA9; SLC5A2; NDUFB10; NDUFS6; NDUFAF2; INSR; NDUFAF3; NDUFA12; NDUFA4L2; NDUFA4; MT-ND6; NDUFS1; GPD2; NDUFA8; NDUFA1; NDUFV3; NDUFV1; NDUFA13; MT-ND2; MT-ND3; MT-ND4; MT-ND1; MT-ND4L; MGAM; NR1H4; NDUFC2; NDUFS3
gestational trophoblastic neoplasm,TUBB1; TUBB4A; TUBB2A; TUBB2B; TUBB; TOP2A; TUBB3; TUBB8; TOP2B; TUBB6; TUBB4B; DHFR
glaucoma,NDUFAB1; ROCK1; NDUFB2; NDUFB7; GABRA4; NDUFC1; VEGFA; NR3C1; NDUFB3; NDUFA1; NDUFA10; CHRM3; CA1; SCN2A; SCN7A; NDUFB11; GABRA2; GRIA4; GRIK3; NDUFB6; NDUFB8; NDUFS5; ADRB2; NDUFA3; NDUFAF3; NDUFA6; SCN10A; GABRA5; MT-ND5; GABRQ; ADRA2B; GABRA3; GABRA1; NDUFS1; ADRB1; CA2; GPD2; NDUFA8; NDUFAF4; GRIA3; NDUFA2; ROCK2; SCN1A; NDUFS6; GABRB2; NDUFC2; GRIA1; NDUFV3; SLC18A2; GABRB3; CA4; CA7; SCN9A; ADRA1B; TYMS; SCN5A; ADRA2C; NDUFA4L2; NDUFA4; MT-ND2; MT-ND1; NDUFS3; NDUFA7; NDUFB4; CA12; GABRE; GRIK5; NDUFS7; GRIA2; ADRA1A; PTGFR; NDUFAF1; GABRA6; ADRA2A; NDUFS2; GABRG1; NDUFV1; SCN11A; CHRM1; ADRA1D; NDUFA11; GABRG3; NDUFB1; NDUFA13; ADRB3; MT-ND3; MT-ND4; MT-ND4L; SCN4A; PTGS2; ACHE; GABRP; PTGS1; SLC6A2; NDUFS8; GABRG2; PGF; PTGER2; NDUFA5; NDUFB5; PDE5A; NDUFA9; NDUFB10; SLC6A3; NDUFB9; GRIK4; SCN3A; GABRB1; NDUFAF2; NDUFS4; GRIK2; GRIK1; NDUFV2; NDUFA12; GABRD; SCN8A; MT-ND6
glioblastoma multiforme,PSMB1; PSMA4; TGFB2; JAK2; FLT1; GSR; TYK2; JAK3; ITGAV; EGFR; JAK1; TOP1; PSMB3; VEGFA; PDGFRB; PSMB2; PSMB7; AGTR1; KIT; BCR; PDCD1; PSMB9; ITGB3; FLT4; IL4R; PSMA3; PSMB5; PSMA7; IL13RA2; KDR; IL13RA1; PDGFRA; PSMB6; PSMB4; CTLA4; PRKCB; RRM2; PSMB8; PSMB10; PSMB11; ITGB5; ABL1; PSMA6; PSMA2; PSMA1; PSMA5; PSMA8; WT1
glomerulonephritis,PDE4C; PDE8B; ADORA2A; PDE5A; AGTR1; ACE; PDE9A; PDE3A; MC2R; SLC12A3; PDE8A; PDE6C; VDR; PDE4D; PDE1A; PDE1B; PDE6A; PDE6D; ADORA2B; PDE7B; PDE6G; PDE2A; PDE10A; IL2RA; PDE6H; PDE1C; PDE4B; PDE7A; PDE4A; NR3C1; PDE6B; PDE3B
gout,PTGS1; TUBB1; TUBB2A; SLC22A11; HRH1; SLC22A6; TUBB3; TUBB8; ATP4A; IL1B; SLC22A8; XDH; TUBB4B; TUBB; SLC22A12; DHFR; TNF; PTGS2; TUBB4A; FAAH; TUBB2B; NR3C1; TUBB6; TRPV1
graft versus host disease,ROCK1; POLD3; HDAC6; POLD2; DNMT1; POLE3; POLE; POLD1; JAK2; POLE2; HDAC1; CD2; IL2RA; PRIM2; BCR; PPIA; HDAC2; TLR7; ADA; DPP4; DHFR; POLA2; HDAC10; POLA1; CSF3R; DNMT3A; ROCK2; HDAC8; JAK1; HDAC3; POLD4; PRIM1; CSF2RA; TNF; TLR9; BTK; CD6; HDAC9; HDAC7; HDAC4; FKBP1A; ABL1; IMPDH1; HDAC5; NR3C1; PDGFRB; MS4A1; KIT; HDAC11; IMPDH2
habitual abortion,NDUFB2; PTGS1; NDUFB7; NDUFS8; NDUFA1; NDUFA2; NDUFB5; PDE5A; NDUFS6; NDUFB9; NDUFS2; NDUFAF2; NDUFS4; MT-ND5; MT-ND1; NDUFA7; NDUFAB1; PTGS2; NR3C1; GPD2; NDUFS7; NDUFAF1; NDUFB10; NDUFC2; NDUFB8; NDUFAF3; NDUFB1; MT-ND6; MT-ND2; MT-ND3; TLR9; NDUFS1; NDUFB4; PGR; SERPINC1; NDUFA10; NDUFB11; NDUFV3; NDUFB6; NDUFS5; NDUFA12; NDUFA6; NDUFA13; MT-ND4L; NDUFS3; NDUFC1; NDUFB3; NDUFA8; CSF3R; NDUFAF4; NDUFA5; NDUFA9; NDUFV1; NDUFA3; NDUFA11; NDUFV2; NDUFA4L2; NDUFA4; TLR7; MT-ND4
head and neck carcinoma,TUBB1; EGFR; TUBA1C; TUBB4B; TUBB4A; TUBA4A; TUBB2A; TUBB; DHFR; TUBA1B; TUBB2B; TUBA3E; TUBA1A; TUBB6; TUBA3C; TUBB3; TUBB8
head and neck malignant neoplasia,IL2RB; TUBB4A; PIK3CG; PIK3CA; IDO1; TUBB2A; TUBB2B; EGFR; RARG; TUBB6; TYMS; PDCD1; TUBB8; PTGS2; TUBB1; PIK3R2; KDR; IL2RA; CHRM1; ADRA1D; TUBB4B; DPYD; TUBB; TUBB3; ADRA2B; FLT4; FGFR2; PDGFRB; PIK3R3; CSF3R; RARA; CHRM3; PIK3R1; CACNA2D1; ADRB2; ADRA1B; ADRA2C; DHFR; ADRB1; PIK3CB; RARB; ADRA1A; PIK3R5; ADRA2A; KIT; CTLA4; TSHR; PIK3CD; EPOR; ADRB3; TRPV1
head and neck squamous cell carcinoma,TUBB1; CDK6; CD274; TYMS; TUBB4B; PDCD1; TUBB2A; EGFR; TUBB6; TUBB; TUBB3; FLT4; TUBB4A; TUBB2B; ERBB2; DHFR; FLT1; KDR; KLRC1; CDK4; CTLA4; ERBB4; TUBB8
heart disease,GABRA1; ADRB1; GABRP; IMPDH1; GABRG2; GRIN3B; AVPR2; SCN7A; PDE5A; GABRA6; ADRA2A; CACNA1C; GABRA2; ACE; GABRG1; SLC18A2; AVPR1A; GABRB3; ADRB2; P2RY12; SCN9A; ADRA1B; FGA; FGB; ADRA1D; IMPDH2; SCN5A; GRIN3A; ITGB3; GABRQ; GRIN2B; SCN4A; GABRA3; PGR; FKBP1A; CACNA1F; GABRE; SERPINC1; GABRB2; SCN3A; XDH; GABRB1; VKORC1; SCN11A; GRIN1; F2; GABRG3; GRIN2A; ADRA2C; SCN10A; GABRA5; GABRD; SCN8A; ADRA2B; PTGS2; CACNA1S; PTGS1; GRIN2D; GABRA4; OPRM1; NR3C1; F10; SCN1A; AGTR1; CACNA1D; FGG; KCNK18; AVPR1B; NISCH; SLC12A3; KCNK2; KCNK10; ADRA1A; SCN2A; GLRA1; GRIN2C; KCNK9; KCNK3; ADRB3; PPIA
heart failure,ATP1A2; ADRB1; PTGS2; CACNA1S; PTGS1; NDUFB7; TUBB1; CA2; ATP1A3; MYL7; NDUFS8; TNNC1; NDUFS7; TACR1; TNNI3; CA1; HCN4; SLC5A2; NR3C2; ACE; NDUFV3; PTGER1; NDUFB8; AVPR1A; SCN11A; ADRB2; ADRA1B; NDUFA3; RXFP1; ADRA1D; SCN5A; TUBB3; TUBB8; ADRA2B; NDUFS1; KCNH2; GUCY1B1; SLC12A1; CACNA1F; SLC6A2; VDR; SERPINC1; TNNT2; NDUFA8; PLG; NDUFAF4; PTGER2; AVPR2; NDUFA5; ATP1A4; RXFP2; NDUFB5; SCN2A; PDE5A; REN; SCN1A; NDUFB9; CACNA1C; NDUFC2; EDNRA; SCN3A; XDH; PTGIR; CHRNB2; GUCY1A1; NDUFS4; NDUFB6; BDKRB2; PDE3A; TUBB6; SCN10A; NDUFA4L2; NDUFA13; ADRB3; SCN8A; MYH6; MT-ND2; MT-ND5; MT-ND4L; NDUFA7; NDUFB4; CA12; MYH7B; MYL2; GHR; NDUFB3; ADRA1A; F10; NDUFA10; EDNRB; IL6; SCN7A; TUBB2A; NDUFAF1; NDUFA9; AGTR1; NDUFS6; ADRA2A; PDE3B; GUCY1A2; CACNA1D; NDUFS2; MYL3; NDUFAF2; NDUFS5; AR; P2RY12; NPR1; SCN9A; NDUFV2; ADRA2C; NDUFA6; EPOR; NDUFA4; TUBB; MME; MT-ND4; MT-ND1; NDUFAB1; SCN4A; SLC12A3; FKBP1A; NDUFB2; MYH7; SLC5A1; CHRNA4; TUBB4A; NDUFC1; HMGCR; NR3C1; GPD2; nan; NDUFA1; NDUFA2; TOP2A; TUBB2B; NDUFB10; NDUFB11; ATP1A1; HTR3A; VKORC1; CA4; NDUFV1; INSR; NDUFA11; NDUFAF3; NDUFB1; NDUFA12; TUBB4B; MYL4; MT-ND6; MT-ND3; NDUFS3
heart valve disease,GABRA3; GABRP; GABRE; TNNC1; PDE3B; GABRB1; GABRA5; GABRA4; TNNT2; TNNI3; GABRB3; PDE3A; GABRA1; GABRA6; GABRG1; GABRG2; GABRB2; GABRA2; GABRG3; GABRD; GABRQ
hemophilia A,TFPI; CD38; F10; F7; F9; SERPINC1; AVPR1A; PLG; F8; AVPR1B; NR3C1; AVPR2; MS4A1
hemorrhage,SCN4A; PTGER3; GUCY1B1; PTGS2; PGR; ESR1; GABRP; GABRG2; HRH2; GRIN3B; PLG; HTR2B; SCN7A; ADRA2A; GABRG1; KLKB1; AVPR1A; SCN11A; ADRB2; ADRA1B; FGG; FGB; ADRA1D; GRIN2A; DRD1; MMP1; ELANE; ADRA2B; GABRA3; GABRA1; KCNK2; ATP4A; MPL; FAAH; SERPINC1; MMP8; ADRA1A; PTGFR; F13A1; F10; AVPR2; MMP7; MMP13; GABRA2; SCN3A; SSTR5; GABRB1; SYK; P2RY12; KCNK3; FGA; SSTR2; OXTR; SCN5A; ATP4B; KCNK18; ADRB3; SCN8A; AVPR1B; GRIN3A; SSTR3; ADRB1; PTGS1; KCNK10; GRIN2D; GABRA4; SCN1A; GABRA6; GABRB2; GLRA1; GRIN2C; GABRB3; KCNK9; SCN9A; F2; ADRA2C; GABRA5; EPOR; TRPV1; GABRQ; GRIN2B; F9; GABRE; PLAT; VWF; ALDH5A1; nan; SSTR4; SCN2A; SSTR1; GRIN1; GABRG3; SCN10A; GABRD
hemorrhoid,SCN4A; ADRB1; GUCY1B1; NR3C1; ADRA1A; nan; CACNA1C; GRIN2C; GRIN1; ADRA2C; GRIN3A; CACNA1S; CACNA1F; TRPA1; GRIN2D; SCN2A; SCN7A; ADRA2A; HTR2A; GRIN3B; SCN1A; TRPM8; SCN3A; CACNA1D; SCN11A; ADRB2; SCN9A; ADRA1B; ADRA1D; SCN5A; ADRB3; GRIN2B; GRIN2A; SCN10A; SCN8A; ADRA2B
hepatitis C virus infection,CYP3A43; IMPDH1; VDR; IL18R1; NDUFAF4; NDUFA1; NDUFA10; NDUFA2; IFNAR1; NDUFS2; IFNAR2; NDUFV1; NDUFA13; PPIA; MT-ND4; MT-ND1; NDUFAB1; FKBP1A; MPL; NDUFA8; NDUFB5; NDUFA9; NDUFB11; NDUFB9; NDUFC2; NDUFAF2; NDUFA11; NDUFA4L2; NDUFA4; MT-ND2; NDUFS3; NPC1L1; NDUFB4; NDUFB7; NDUFC1; NDUFS8; GPD2; IL18RAP; PPARG; NDUFB10; SLC6A3; CYP3A7; NDUFS4; NDUFB6; NDUFV2; NDUFA6; IFNLR1; EPOR; IL10RB; NDUFA7; NDUFS1; NDUFB2; CYP3A5; HMGCR; NDUFS7; NDUFB3; NDUFA5; NDUFAF1; NDUFS6; NDUFV3; CYP3A4; NDUFB8; NDUFS5; NDUFA3; IMPDH2; NDUFAF3; NDUFB1; NDUFA12; MT-ND6; MT-ND5; MT-ND3; MT-ND4L
hepatitis D virus infection,IFNAR1; CYP3A43; IMPDH1; CYP3A7; IFNLR1; CYP3A5; IL10RB; IFNAR2; CYP3A4; FNTA; FNTB
hepatocellular carcinoma,GABRA3; POLA2; GABRA1; FLT4; POLD1; PTGS2; POLD3; FKBP1A; ABL1; POLE2; IMPDH1; VEGFA; PDGFRB; CD274; RAF1; ESR2; EGFR; POLE3; FGFR4; GABRG1; RET; RRM1; HPSE; SSTR2; MAPK11; NTRK1; TOP1; GABRP; KCNK10; FLT1; MET; HMGCR; GABRG2; FGF1; CRBN; TEK; FLT3; TOP2A; SSTR4; PDGFRA; CUL4A; SSTR1; PRIM2; KIT; BRAF; IFNAR2; SSTR5; GABRB3; HTR3A; KCNK9; TYMS; IMPDH2; CSF1R; GABRQ; FGFR2; CA12; KCNK2; CA2; POLD2; KDR; CA1; FGF2; IFNAR1; EPHA2; GABRA6; GABRB2; GABRA2; FDPS; DDR2; CTLA4; KCNK3; POLD4; POLE; TIGIT; GABRG3; GABRA5; KCNK18; PDCD1; PPIA; FGFR3; FGFR1; PTGS1; RBX1; POLA1; GABRE; GABRA4; VDR; FRK; NR3C1; TACR1; PPAT; GLRA1; CACNA2D1; GABRB1; CSF2; CA4; DDB1; GABRD; DPYD; PRIM1; SSTR3
hidradenitis suppurativa,NDUFS1; TYK2; JAK3; NDUFS8; NDUFS7; NDUFA8; NDUFA5; NDUFA2; NR3C2; NDUFV3; NDUFS5; MT-ND4; TNF; NDUFB2; JAK2; NDUFA9; NDUFS6; NDUFB9; NDUFS2; NDUFAF2; NDUFA11; NDUFAF3; NDUFB1; MT-ND6; MT-ND2; MT-ND5; MT-ND4L; NDUFAB1; NDUFB4; IL17A; GPD2; NDUFB3; NDUFAF4; NDUFA10; NDUFS4; NDUFV1; NDUFA3; NDUFV2; NDUFA6; NDUFA4L2; NDUFA4; MT-ND3; MT-ND1; NDUFS3; NDUFA7; NDUFB7; NDUFC1; IL17F; NR3C1; NDUFA1; NDUFB5; NDUFAF1; NDUFB10; NDUFB11; NDUFC2; JAK1; NDUFB6; NDUFB8; NDUFA12; NDUFA13
hip fracture,SCN4A; PTGS2; PTGS1; PLG; CHRND; SCN2A; SCN9A; TRPV1; CHRNG; SCN7A; CHRNA1; SCN1A; SCN11A; AR; VDR; OPRM1; HMGCR; NR3C1; FAAH; SERPINC1; F10; SCN3A; PTH1R; CHRNB1; SCN5A; EPOR; SCN8A; CHRNE; SCN10A
hippocampal atrophy,SCN3A; SCN4A; SCN1A; SCN10A; SCN8A; SCN2A; SCN7A; SCN11A; SCN5A; SCN9A
hyperlipidemia,SCN4A; GABRA1; CACNA1S; CA2; GRIK5; GABRA4; HMGCR; ACLY; SCN2A; GABRB3; GABRA5; PPARA; GABRD; NPC1L1; GRIA3; GRIK4; GABRA2; GRIA4; SCN3A; GRIA1; GRIK2; SCN11A; PCSK9; GABRG3; CETP; GABRP; GABRE; GABRG2; SCN7A; AGTR1; GABRA6; CACNA1D; GRIK3; ABCA1; CA4; PDE3A; SCN10A; SCN8A; GABRQ; GABRA3; CACNA1F; GRIA2; SCN1A; GABRB2; CACNA1C; GABRG1; GABRB1; PTGDR; SCN9A; GRIK1; SCN5A; DPP4
hypertension,SCN4A; NISCH; GABRA3; NPC1L1; GABRA1; GUCY1B1; NDUFB4; PTGS2; SLC12A1; NDUFB2; GABRP; PTGS1; CACNA1F; GRIK5; SLC6A4; SCNN1A; FAAH; NDUFB3; GRIA2; ADRA1A; PTGFR; NDUFA1; NDUFA5; EDNRB; ENPEP; ESR2; NDUFB10; GABRA6; NDUFB11; NDUFB9; ADRA2A; CACNA1C; NR3C2; GABRA2; GRIA4; SCN3A; NDUFS2; ACE; NDUFV3; GABRB1; SLC18A2; GABRB3; CA4; SCN11A; ADRB2; SCN9A; ADORA2B; INSR; GRIK1; KCNK3; ADRA1D; NDUFA11; NDUFAF3; SCN5A; NDUFA13; KCNK18; PPARA; ADRB3; NDUFA4; TRPV1; SCN8A; MT-ND3; MT-ND4; MT-ND1; GABRQ; ADRA2B; NDUFAB1; NDUFS1; ADRB1; ABCC9; MAOB; SLC12A3; CACNA1S; KCNK2; ESR1; GABRE; SLC6A2; HMGCR; GABRG2; NDUFS7; CHRNB4; NDUFA8; nan; NDUFAF4; PPARG; NDUFB5; NDUFAF1; NDUFA9; AGTR1; NDUFS6; EDNRA; GUCY1A2; NDUFAF2; NDUFS4; NDUFB8; NDUFV2; NDUFB1; ADRA2C; NDUFA6; NDUFA4L2; GABRA5; KCNJ11; GABRD; MME; DPP4; MT-ND6; NDUFS3; TNF; CHRNA3; KCNK10; CA2; GABRA4; NDUFC1; NDUFS8; VDR; GPD2; KCNJ8; GRIA3; ADORA2A; NDUFA10; NDUFA2; SCN2A; REN; GABRB2; GLRA1; CACNA1D; XDH; PTGIR; GABRG1; GRIK3; GUCY1A1; GRIK2; NDUFB6; NDUFV1; NDUFS5; ADRA1B; NDUFA3; TH; GABRG3; NDUFA12; MAOA; MT-ND2; MT-ND5; MT-ND4L; AMY2A; MGAM; NDUFA7; ADORA3; ABCC8; PGR; NDUFB7; CHRM3; SCN7A; PDE5A; SLC5A2; SCN1A; GRIK4; NDUFC2; GRIA1; ADORA1; P2RY12; NPR1; KCNK9; DRD1; SCN10A
"hypertension, pregnancy-induced",ADRB2; SLC12A1; ADRA2A; ADRA1B; ADRA2C; ADRA2B; ADRB1; ADRA1A; ADRA1D; ADRB3
hypertrophic cardiomyopathy,MYH7; PTGS1; CACNA1F; MYL2; CACNA1C; MYL3; ADRB2; MYH6; MYL4; CPT1B; SCN4A; MYH7B; CACNA1S; SCN5A; ADRB1; PTGS2; MYL7; MTOR; HMGCR; CPT2; CACNA1D
hypertrophy,NR3C1; ADRA1A; SCN7A; ADRA1B; ADRA2B; SCN2A; ADRA2A; SCN9A; SCN10A; ADRA1D; SCN5A; ADRA2C; SCN8A; SCN4A; SCN1A; SCN3A; SCN11A
hypogonadism,DRD4; ESR1; VDR; SRD5A3; AR; FSHR; PGR; LHCGR; SRD5A2; ESR2; SRD5A1; DRD2; DRD3; GNRHR; INSR
hypopharyngeal carcinoma,TUBB1; TUBB4A; TYMS; TUBB4B; TUBB2B; TUBB6; TUBB; TUBB3; TUBB2A; TUBB8
hypospadias,SCN4A; SCN7A; TRPV1; SCN8A; OPRM1; FAAH; SCN2A; SCN3A; SCN9A; SCN10A; PTGS2; SCN1A; SCN11A; PTGS1; SCN5A
hypotension,SCN4A; GABRA3; ADRB1; GABRE; NR3C1; ADRA1A; PLG; SCN1A; GABRA6; GABRB2; ADRA2A; SCN3A; GABRG1; GABRB1; HTR3A; SCN11A; SCN9A; KCNK3; ADRA1D; SCN5A; ADRA2C; SCN10A; GABRA5; ADRB3; SCN8A; GABRQ; GABRA1; GUCY1B1; GABRP; OPRM1; GABRG2; SCN2A; GABRA2; GABRB3; ADRB2; ADRA1B; GABRG3; ACHE; KCNK10; GABRA4; SCN7A; GLRA1; BDKRB2; CHRM1; KCNK9; F8; KCNK18; GABRD; F5; ADRA2B; KCNK2; nan; CHRM3
hypoxemia,GABRA1; GABRE; GABRA4; nan; GABRA2; GABRB3; GABRA5; HRH1; OPRM1; GABRG2; CHRNA1; GABRG1; GABRB1; CHRNB1; GABRA3; GUCY1B1; CHRNE; GABRA6; CHRNG; GABRP; CHRND; GABRB2; GABRG3; GABRD; GABRQ
hypoxia,NR3C1; nan; ADORA2A; CA4; ADORA2B; KCNK3; GUCY1B1; CA2; CA12; CA1; HRH1; ADORA3; ADORA1; CA7; KCNK9; EPOR
idiopathic pulmonary fibrosis,FLT4; FGFR2; FGFR1; ATP4A; KDR; PDE5A; IFNGR1; FLT1; OPRM1; NR3C1; PDGFRB; PDGFRA; MMP7; IFNGR2; MMP1; FGFR3; MMP8; EDNRB; CUL4A; EDNRA; FGFR4; RBX1; CRBN; CCN2; ENPP2; MMP13; PTGIR; VKORC1; DDB1
ileus,ACHE; OPRD1; SCN2A; SCN1A; HTR3D; SCN8A; CHRNA4; OPRM1; GHSR; PLG; SCN7A; HTR3B; SCN9A; HTR3C; SCN5A; HTR3E; OPRK1; CHRNB2; HTR4; SCN11A; SCN10A; SCN4A; DRD2; SCN3A; HTR3A
immune system disease,ITGAL; ROCK1; RBX1; TNFSF13B; JAK3; C5; IFNG; IL17A; IL17F; IL12B; CD2; CD80; IL1B; S1PR4; ROCK2; IL6; ITGB7; CUL4A; MS4A1; DDB1; CD52; IL17RA; S1PR5; GABRA5; DHFR; TNF; PDE4A; KEAP1; DHODH; TYK2; GABRG2; ITGA4; IL1RL2; PPAT; IL6ST; IFNAR1; GABRA2; IL6R; JAK1; GABRG1; CD19; GABRA3; GABRA1; JAK2; PDE4C; PDE4D; C3; PPP3CA; S1PR1; C1S; PDE4B; IL1RAP; PPIA; DPP4; CD3E; S1PR2; FKBP1A; IMPDH1; IL23A; OPRM1; NR3C1; CRBN; CD86; IL1R1; IL2RA; IGF1R; IMPDH2; GABRG3; S1PR3
