disease_name,gene_name
alcohol withdrawal,GABRG2; GABRG3; GRIN2B; GABRA1; GRIN2D; ALDH5A1; GABBR2; ADRA2A; CACNA2D1; GRIN2C; GABRA3; GRIN3B; GABRA2; GABRG1; GRIN1; ADRA2C; GRIN3A; GABBR1; ADRA2B; GRIN2A; GABRA5
alcohol withdrawal delirium,GABRG3; GABRA5; GABRG2; ADRA2C; ADRA2B; GABRA3; GABRA1; ADRA2A; GABRA2; GABRG1
allergic conjunctivitis,FKBP1A; ADRA1B; ADRA1D; PPIA; NR3C1; ADRA1A; ADRA2A; ADRA2C; HRH1; ADRA2B
allergic disease,OPRK1; OPRM1; GRIN2A; ADRA2B; SLC6A2; TNFSF11; DRD2; ADRB2; ADRA1D; ADRA2C; ADRB3; HRH1; ADRB1; OPRD1; PTAFR; IGHE; NR3C1; ADRA1A; SIGMAR1; ADRA2A; FDPS; ADRA1B
allergic rhinitis,ADRB1; ADRA2A; ADRB2; ADRA2C; ADRA2B; ADRA1A; CHRM1; PTAFR; ADRA1D; SLC6A2; ADRA1B; CYSLTR1; ADRB3; HRH1; TRPV1; NR3C1; CHRM3; CHRM2
altitude sickness,NDUFS1; NDUFB4; NDUFS8; NDUFA1; CA1; NDUFS6; NDUFB11; NDUFC2; CACNA1D; NDUFB8; CA7; NDUFA11; NDUFAF3; MT-ND5; MT-ND4L; NDUFAB1; NDUFA2; NDUFB5; NDUFB9; CACNA1C; CA4; NDUFV1; NDUFB1; NDUFA6; MT-ND6; MT-ND3; MT-ND4; MT-ND1; NDUFS3; CA12; CACNA1S; NDUFB2; NDUFB7; CACNA1F; NDUFC1; GPD2; NDUFS7; NDUFB3; NDUFA10; NDUFAF1; NDUFA9; NDUFB10; NDUFV3; NDUFAF2; NDUFB6; NDUFS5; NDUFA12; NDUFA4L2; NDUFA13; CA2; NDUFA8; NDUFAF4; NDUFA5; NDUFS2; NDUFS4; NDUFA3; NDUFV2; EPOR; NDUFA4; MT-ND2; NDUFA7
amenorrhea,NDUFB7; NDUFS7; NDUFB3; NDUFA2; NDUFS6; NDUFV3; NDUFS4; NDUFB8; NDUFA3; NDUFB1; NDUFA4L2; MT-ND2; MT-ND4; NDUFA7; NDUFB9; NDUFC2; NDUFS2; NDUFV1; NDUFS5; NDUFA6; NDUFA13; NDUFA4; MT-ND5; MT-ND4L; NDUFB4; NDUFB2; GPD2; NDUFA8; NDUFA10; NDUFB11; NDUFA11; NDUFS3; NDUFAB1; NDUFS1; PGR; NDUFC1; NDUFS8; NDUFAF4; NDUFA1; NDUFA5; NDUFB5; NDUFAF1; NDUFA9; NDUFB10; NDUFAF2; NDUFB6; NDUFAF3; NDUFV2; NDUFA12; MT-ND6; MT-ND3; MT-ND1
amyotrophic lateral sclerosis,SCN11A; SCN10A; SCN3A; SCN5A; SCN4A; SCN1A; SCN9A; SCN8A; SCN2A; SCN7A
anaplastic large cell lymphoma,TNFRSF8; TUBB2A; TUBB6; TUBB4A; TUBB; TUBB2B; ALK; TUBB3; TUBB8; TUBB1; MET; EML4; NPM1; TUBB4B
anemia,CRBN; DNMT3A; DDB1; ADA; GRIN3A; TGFB2; RBX1; GRIN1; GRIN2A; NR3C1; GRIN3B; CUL4A; TGFB1; GRIN2D; TGFB3; DNMT1; GRIN2C; EPOR; GRIN2B
anemia (phenotype),TGFB2; TGFB1; VDR; TGFB3; EPOR; EGLN2; EGLN1; IFNAR1; IFNAR2; IMPDH1; PLG; EGLN3; PKLR; P4HTM
aneurysm,GABRG2; GLRA1; P2RY12; KCNK9; KCNK3; KCNK18; KCNK10; GABRB1; GABRG3; GABRD; GABRQ; GABRA3; PTGS2; KCNK2; GABRP; PTGS1; GABRE; GABRB2; GABRG1; GABRB3; GABRA1; GABRA4; GABRA6; GABRA2; GABRA5
angina pectoris,SCN4A; GUCY1B1; OPRK1; PTGS1; CACNA1F; OPRD1; ADRA1A; AGTR1; CACNA1C; P2RY12; SCN5A; ADRB1; PTGS2; HMGCR; PDE5A; DRD2; CACNA1D; XDH; HTR3A; ADRA1B; SLC12A3; CACNA1S; FKBP1A; nan; HTR4; AR; ADRB3; OPRM1; ADRB2; ADRA1D
angioedema,ADRA2A; IGHE; ADRB1; ADRA1A; ADRA1B; ADRA2C; HRH1; BDKRB2; ADRB2; ADRA1D; ADRB3; ADRA2B
ankle fracture,SCN11A; SCN5A; SCN8A; SCN1A; SCN9A; SCN4A; SCN2A; SCN7A; SCN3A; SCN10A
ankylosing spondylitis,JAK2; RBX1; TYK2; CRBN; SCN1A; JAK1; TNF; SCN4A; ALOX5; PTGS2; PTGS1; DDB1; SCN9A; SCN5A; TLR7; JAK3; SCN2A; SCN3A; FDPS; ATP4A; OPRM1; IL17A; NR3C1; SCN7A; CUL4A; SCN11A; SCN10A; SCN8A; DHFR; TLR9
anterior ischemic optic neuropathy,KCNG1; KCNH2; KCNQ2; KCND1; KCNS1; KCNA10; KCNA6; DRD3; KCNS2; KCNB1; KCNF1; KCNC2; KCNG4; KCNS3; KCNH7; KCNA7; KCNA1; KCNC1; KCNC3; DDC; KCNH1; KCNG3; KCNH6; KCNB2; KCNQ5; KCNQ1; KCNQ4; KCNV1; KCND3; KCNA2; KCNA4; KCNH8; KCNQ3; KCNH4; KCNC4; KCNA5; KCNH3; KCNH5; KCNV2; KCNA3; KCNG2; KCND2
anxiety,GABRA1; HTR2A; SLC6A2; SLC6A4; GABRA4; DRD2; HTR3A; GRIN1; ADRA2C; SNAP25; SLC6A3; CACNA2D1; GABRG1; GABRB3; ADRB2; OXTR; GABRG3; GABRA5; ADRA2B; GABRA3; ADRB1; GABRG2; GABRA6; GABRB2; HTR2C; GABRA2; GRIN2C; HRH1; GRIN3A; GRIN2D; GRIN3B; MTNR1B; ADRA2A; GABRB1; MTNR1A; HTR1A; GRIN2A; GRIN2B
anxiety disorder,GABRA1; DRD4; GABRB2; HTR2C; GABRG1; HTR1A; GABRA6; DRD2; HRH1; GABRA3; HTR2A; SLC6A4; GABRA2; GABRB1; GABRG3; SLC6A2; GABRA4; GABRG2; DRD3; GABRB3; GABRA5
aortic stenosis,GABRP; KCNK10; HMGCR; GABRG2; AGTR1; GABRA2; KCNK9; KCNK3; ADRB1; PTGS1; SLC5A2; GABRA6; ACE; GABRG1; GABRB3; KCNK18; GABRA1; KCNK2; GABRE; GABRA4; OPRM1; SERPINC1; PDE5A; GABRB2; P2RY12; GABRG3; GABRA3; PTGS2; GLRA1; GABRB1; GABRA5; GABRD; GABRQ
appendicitis,ACHE; OPRM1; CHRM3; SCN1A; SCN7A; SCN3A; SCN11A; CHRM1; SCN4A; SCN2A; SCN9A; SCN5A; SCN10A; SCN8A
arthritis,TRPV1; PTGS2; PTGS1; TRPA1; SCN2A; SCN9A; SCN5A; FAAH; SCN3A; SCN8A; DHFR; TNF; SCN4A; NR3C1; SCN7A; SCN1A; TRPM8; SCN11A; SCN10A
asthma,IL4R; IL5RA; ATP4A; NR3C1; ADORA2A; SCN2A; SCN7A; ADRA2A; ADRB2; CYSLTR1; GRIN2A; SCN5A; ADRA2C; SCN8A; ADORA3; ALOX5; GUCY1B1; PDE4A; PDE4C; VDR; ALDH5A1; IL5; nan; TRPM8; CHRNB2; SCN11A; HRH1; SLC6A2; PDE4D; CHRM3; TSLP; SIGMAR1; CACNA2D1; ADORA1; SCN9A; ADRA1B; PDE3A; SCN10A; IGHE; ADRA2B; SCN4A; ADRB1; PTGS2; PTGS1; CHRNA4; TRPA1; ADRA1A; SCN1A; PDE3B; SCN3A; CHRM1; P2RY12; ADORA2B; ADRA1D; PDE4B; ADRB3
atherosclerosis,NPC1L1; ADRB2; PTGS2; PTGS1; HMGCR; CNR1; ADORA2A; PPARA; ADRB1; F10; ADORA2B; ADORA3; ACLY; NR3C2; ACE; ADORA1; VKORC1; PCSK9; P2RY12
atopic eczema,JAK2; JAK3; IMPDH1; PDE4D; NR3C1; IL13; CYSLTR1; IMPDH2; IGHE; PDE4A; RARB; VDR; RARA; RXRA; IL4R; FKBP1A; PDE4C; CD2; JAK1; RARG; PDE4B; PPIA; RXRB; DHFR; SLC6A2; TYK2; CHRM3; RXRG; HRH1
atrial fibrillation,GABRA1; PTGS2; GABRE; GABRG2; GPD2; NDUFA8; NDUFAF4; NDUFA5; ATP1A4; SCN7A; HCN4; SLC5A2; NDUFB9; ADRA2A; CACNA1C; NDUFC2; GABRA2; NDUFV3; GABRB1; ATP1A1; VKORC1; ADRA1B; ADRA2C; ADRB3; MT-ND6; MT-ND4L; NDUFS3; NDUFA7; ADRA2B; ADRB1; KCNH2; NDUFB4; CACNA1S; PTGS1; NDUFB7; HMGCR; NR3C1; NDUFS7; NDUFB3; ADRA1A; KCNA5; NDUFA10; NDUFA2; NDUFB5; SCN2A; NDUFS6; NR3C2; SCN3A; NDUFS2; NDUFS4; NDUFV1; SCN11A; NDUFS5; P2RY12; NDUFA3; KCND3; NDUFAF3; NDUFV2; GABRG3; SCN5A; NDUFA4L2; MT-ND5; GABRQ; SCN4A; GABRA3; ATP1A2; NDUFS1; NDUFB2; GABRP; CACNA1F; NDUFC1; NDUFS8; GLP1R; KCNJ5; NDUFA1; NDUFB10; AGTR1; GABRA6; CACNA1D; KCNJ3; GABRG1; NDUFAF2; NDUFB6; NDUFB8; ADRB2; ADRA1D; NDUFB1; NDUFA12; SCN10A; NDUFA13; GABRA5; GABRD; HRH1; MT-ND2; MT-ND4; MT-ND1; NDUFAB1; NISCH; ATP1A3; ATP4A; GABRA4; SERPINC1; KCNJ2; F10; NDUFAF1; NDUFA9; SCN1A; GABRB2; NDUFB11; GABRB3; HTR3A; SCN9A; NDUFA11; F2; NDUFA6; NDUFA4; SCN8A; MT-ND3
attention deficit hyperactivity disorder,ADRB1; OPRK1; VDR; DRD2; ADORA1; ADRA1B; ADRB3; ADRA2B; ACHE; GHR; OPRD1; ADRA1A; SLC6A3; ADRA2A; ADORA2B; GRIN1; ADORA3; HTR2A; SLC6A2; SLC6A4; HTR2C; DRD3; GRIN2C; SLC18A2; ADRA2C; GRIN2D; OPRM1; ALDH5A1; GRIN3B; ADORA2A; ADRB2; ADRA1D; HTR1A; GRIN2A; GRIN3A; GRIN2B
autism,GABRA1; SLC6A2; DRD2; ADRA2A; GABRB3; GABRG3; GABRA5; GABRD; GABRG2; GABRA6; GABRB2; GABRA2; ADRA2C; ALDH5A1; HTR2C; GABRB1; HTR1A; GABRA3; GABRP; GABRE; HTR2A; GABRA4; GABRG1; GABRQ; ADRA2B
autism spectrum disorder,HTR2A; GRIN3B; GRIN2C; GRIN1; GRIN2A; ADRA2C; GRIN2D; OXTR; GRIN2B; ADRA2B; HTR2C; ADRA2A; CACNA2D1; DRD2; HTR1A; GRIN3A
autoimmune thrombocytopenic purpura,TUBB2B; TUBB6; TUBB8; TUBB1; TUBB4A; VDR; NR3C1; TUBB2A; SYK; TUBB4B; TLR7; PPAT; MS4A1; TLR9; MPL; TUBB; TUBB3
avascular necrosis,PTGS2; KCNK2; KCNK10; GABRE; GABRA6; SCN3A; CACNA2D1; SCN11A; KCNK9; SCN9A; CHRNB1; SCN5A; SCN10A; TRPV1; SCN8A; SCN4A; GABRP; CHRNE; FAAH; CHRND; SCN2A; GABRG3; GABRD; GABRA3; GABRA1; SCN7A; CHRNA1; GABRB2; GABRG1; KCNK3; GABRA5; CHRNG; PTGS1; GABRA4; GABRG2; SCN1A; GLRA1; GABRA2; GABRB1; GABRB3; KCNK18; GABRQ
bacterial vaginosis,SCN4A; SCN2A; SCN11A; SCN5A; SCN10A; SCN1A; PGR; SCN7A; SCN3A; SCN9A; SCN8A; ESR1
bacteriemia,SCN4A; ADRB1; SCN2A; SCN7A; SCN1A; ADRA2A; SCN3A; ADRA1D; ADRB3; ADRA1A; ADRB2; SCN5A; SCN10A; ADRA2B; ADRA1B; ADRA2C; SCN8A; SERPINC1; SCN11A; SCN9A
benign prostatic hyperplasia,SCN2A; PDE5A; SCN9A; ADRA1B; ADRA1D; CHRM2; PTGS2; NR3C1; CHRM3; SCN7A; SCN5A; SCN8A; SCN4A; ADRA1A; SCN3A; SCN11A; SCN10A; SRD5A3; SCN1A; SRD5A1; SRD5A2
beta-thalassemia major,POLA2; JAK2; POLA1; IL2RA; JAK1; POLD3; POLE3; RRM1; POLD4; POLE; DHFR; FKBP1A; POLE2; IMPDH1; IMPDH2; POLD1; POLD2; PRIM2; PPIA; PRIM1
bipolar I disorder,GRIN3B; DRD3; SCN11A; SCN9A; GRIN1; HTR2A; SLC6A4; SCN2A; SCN7A; SCN1A; DRD2; SCN3A; GRIN2A; SCN5A; SCN8A; GRIN3A; GRIN2B; SCN4A; OPRK1; GSK3B; GRIN2D; GSK3A; OPRM1; ALDH5A1; GRIN2C; DRD4; OPRD1; IMPA1; HTR2C; HTR1A; SCN10A
bipolar disorder,NDUFAB1; SCN4A; GABRE; SLC6A4; SCNN1A; PDE4D; GPD2; NDUFS7; NDUFA8; NDUFAF4; NDUFA5; NDUFA10; SCN7A; NDUFAF1; SCN1A; NDUFB11; NDUFB9; DRD2; ADRA2A; GABRA2; NDUFAF2; NDUFS4; NDUFB6; SCN11A; MTNR1A; GABRG3; SCN5A; ADRA2C; PDE4B; NDUFA4L2; SCN8A; MT-ND2; MT-ND5; MT-ND3; MT-ND4; PDE7A; NDUFS3; GABRQ; ADRA2B; NDUFS1; NDUFB4; DRD4; PDE8A; GSK3B; PDE6C; NDUFB7; GRIN2D; ALDH5A1; SLC29A1; GABRG2; PDE1B; NDUFA1; IMPA1; NDUFB10; NDUFS6; PDE3B; SCN3A; PDE1C; PDE6D; NDUFS2; PDE9A; NDUFV3; GABRG1; GABRB1; NDUFB8; HTR3A; NDUFV1; SCN9A; NDUFA11; NDUFV2; HTR1A; GRIN2A; NDUFA12; SCN10A; PDE6G; MAOA; MT-ND6; GRIN3A; MT-ND4L; MAOB; ACHE; SLC6A2; PDE4C; GABRA4; NDUFC1; NDUFS8; NDUFB3; MTNR1B; SCN2A; PDE5A; PDE6H; NDUFA9; SLC6A3; GABRA6; DRD3; GABRB3; NDUFS5; NDUFAF3; NDUFB1; NDUFA6; GABRA5; PDE2A; GRIN2B; GABRA3; GABRA1; PDE4A; NDUFB2; GABRP; HTR2A; GSK3A; PDE10A; PDE8B; PDE1A; GRIN3B; NDUFA2; PDE6A; ALOX5AP; PDE6B; NDUFB5; GABRB2; HTR2C; NDUFC2; XDH; GRIN2C; SLC18A2; NDUFA3; PDE7B; PDE3A; GRIN1; NDUFA13; GABRD; NDUFA4; MT-ND1; NDUFA7
bladder tumor,SCN4A; SCN8A; SCN2A; SCN7A; SCN11A; PTGS1; SCN3A; PTGS2; SCN1A; SCN9A; SCN5A; SCN10A
body weight gain,HTR2A; NDUFC1; GLP1R; NDUFA10; NDUFAF1; NDUFA9; NDUFS6; NDUFS2; NDUFV3; NDUFV1; NDUFA13; MT-ND6; MT-ND1; NDUFS1; NDUFA8; NDUFAF4; NDUFB10; HTR2C; NDUFB9; NDUFB8; NDUFS5; NDUFAF3; MT-ND3; MT-ND4; NDUFS3; NDUFAB1; NDUFB4; DRD4; NDUFS8; GPD2; NDUFA5; NDUFA2; DRD3; NDUFAF2; NDUFB6; NDUFV2; HTR1A; MT-ND2; CALCR; NDUFB2; NDUFB7; NDUFS7; NDUFB3; NDUFA1; NDUFB5; NDUFB11; DRD2; NDUFC2; NDUFS4; NDUFA3; NDUFA11; NDUFB1; NDUFA12; NDUFA6; NDUFA4L2; NDUFA4; MT-ND5; MT-ND4L; NDUFA7
bone fracture,SCN4A; GABRA1; ACHE; NDUFB7; VDR; NDUFS7; NDUFA8; SCN7A; NDUFB10; GABRA6; GABRB2; NDUFB11; NDUFB9; HTR3B; NDUFC2; NDUFAF2; SCN11A; SCN9A; NDUFA3; NDUFB1; GABRD; NDUFA4; SCN8A; GRIN3A; MT-ND5; MT-ND4; NDUFS3; GRIN2B; PTGS2; KCNK2; NDUFC1; OPRM1; NDUFB3; NDUFAF4; NDUFA1; GLRA1; ADRA2A; FDPS; GRIN2C; GABRG1; KCNK3; GRIN1; NDUFAF3; HTR3C; GABRG3; GRIN2A; NDUFA12; SCN10A; NDUFA4L2; NDUFA13; HTR3E; HTR3D; GABRA5; TRPV1; MT-ND6; GABRQ; NDUFS1; NDUFB2; GABRP; GABRE; NR3C1; GPD2; FAAH; PLG; NDUFA10; NDUFB5; NDUFAF1; SCN1A; GABRA2; SCN3A; NDUFS2; GABRB1; NDUFS4; NDUFB8; HTR3A; NDUFS5; KCNK9; NDUFA11; KCNK18; MT-ND1; NDUFAB1; CALCR; GABRA3; NDUFB4; PTGS1; KCNK10; GRIN2D; GABRA4; NDUFS8; GABRG2; GRIN3B; TNFSF11; NDUFA5; NDUFA2; SCN2A; NDUFA9; NDUFS6; NDUFV3; PTH1R; NDUFB6; GABRB3; NDUFV1; NDUFV2; SCN5A; ADRA2C; NDUFA6; MT-ND2; MT-ND3; MT-ND4L; NDUFA7; ADRA2B
brain aneurysm,GABRE; GABRG2; GABRG1; KCNK3; GABRA6; ADRA2A; GABRB3; P2RY12; GABRG3; ADRA2C; GABRD; ITGB3; GABRQ; ITGA2B; GABRA1; PTGS2; KCNK2; GABRP; PTGS1; GABRB1; KCNK9; PDE3A; GABRA5; ADRA2B; GABRA3; KCNK10; GABRA4; GABRB2; GLRA1; GABRA2; KCNK18
brain disease,ADRA2C; GABRA5; GABRP; GABRG2; GABRA6; GABRB1; GABRB3; GABRQ; GABRA3; GABRA1; GABRA4; ADRA2A; GABRD; ADRA2B; GABRE; GABRB2; GABRA2; GABRG1; GABRG3
brain injury,ACHE; KCNK10; CHRNE; SLC6A4; HMGCR; GRIN3B; SCN7A; MMP7; ADRA2A; SCN5A; ADRA2C; SCN10A; GRIN3A; GABBR1; GRIN2B; SCN4A; GABRA3; GABRA1; ADRB1; OPRM1; GABRG2; MMP8; CHRND; SCN2A; MMP13; SLC6A3; SCN1A; GABRA6; GABRA2; GABRG1; GABRB3; SCN9A; GRIN2A; KCNK18; MMP1; TRPV1; CHRNG; SCN8A; PTGS2; KCNK2; GABRP; PTGS1; BCHE; GLRA1; SCN3A; CHRNB1; GABRG3; GABRE; SLC6A2; GRIN2D; GABRA4; GLP1R; GHR; FAAH; GABBR2; CHRNA1; GABRB2; GRIN2C; GABRB1; SCN11A; AR; ADRB2; KCNK9; KCNK3; GRIN1; GABRA5; GABRD; GABRQ; ADRA2B
brain neoplasm,ADRB1; GRIA2; ADRA1A; GLRA1; GRIA4; GABRB1; KCNK9; GABRG3; ADRA2C; KCNK18; SCN4A; GABRP; KCNK10; NR3C1; GABRB2; ADRA2A; GABRA2; GRIA1; GABRB3; ADRB3; ADRA2B; GABRA3; GABRA1; PTGS2; KCNK2; PTGS1; GABRA4; OPRM1; GABRG2; ERBB2; ADRA1B; ADRA1D; GABRE; GRIA3; GABRA6; GABRG1; ADRB2; KCNK3; GABRA5; GABRD; GABRQ
breast cancer,PTGS2; POLD3; FKBP1A; ESR1; ABL1; POLD2; GNRHR; TACR1; GRIN3B; NDUFB3; NDUFAF4; NDUFA1; NDUFA5; TUBB2A; TUBB2B; CYP19A1; ESR2; KIT; GRIN2C; NDUFS4; SCN9A; POLE; NDUFAF3; NDUFV2; GRIN2A; SCN5A; NDUFA12; NDUFA4L2; PDCD1; GRIN3A; MT-ND5; MT-ND1; MT-ND4L; GRIN2B; NDUFB7; POLE2; TUBB1; TUBB4A; NDUFS8; HMGCR; GPD2; NDUFA8; CD274; PLG; NDUFA10; CDK4; SCN7A; NDUFB9; SCN3A; NDUFS2; RRM1; SCN11A; NDUFA11; TUBB6; GRIN1; ERBB4; NDUFB1; TACSTD2; NDUFA6; NDUFA4; MT-ND2; MT-ND3; DHFR; TUBB8; POLA2; TOP2B; GRIN2D; CDK6; NDUFC1; OPRM1; VEGFA; CSF3R; TNFSF11; PIK3CA; TOP2A; NDUFB5; ERBB2; NDUFS6; PRIM2; NDUFB11; ADRA2A; NDUFV3; AR; NDUFA3; TYMS; SCN10A; NDUFA13; BCR; TUBB4B; SCN8A; PRIM1; NDUFS3; TUBB3; NDUFA7; ADRA2B; NDUFAB1; SCN4A; NDUFS1; POLD1; NDUFB4; NDUFB2; PTGS1; POLA1; PDGFRB; NDUFS7; NDUFA2; SCN2A; NDUFAF1; NDUFA9; NDUFB10; SCN1A; EGFR; POLE3; NDUFC2; FDPS; NDUFAF2; NDUFB6; NDUFB8; NDUFV1; NDUFS5; POLD4; ADRA2C; TUBB; MT-ND6; MT-ND4; TOP1
breast carcinoma,POLD1; PIK3CA; ESR2; POLD4; TUBB8; FKBP1A; TUBB2B; ERBB2; ERBB4; TUBB4B; PRIM1; DHFR; TUBB3; ESR1; POLA1; CDK6; GNRHR; VEGFA; TOP2A; CDK4; TUBB2A; CYP19A1; PRIM2; TUBB6; TYMS; POLA2; POLD3; POLE2; TUBB1; TUBB4A; POLD2; PARP2; PARP1; EGFR; POLE3; RRM1; POLE; TUBB
breast ductal carcinoma in situ,SCN4A; SCN11A; SCN9A; OPRM1; SCN2A; SCN3A; SCN8A; SCN7A; SCN1A; SCN5A; SCN10A
breast neoplasm,GABRA4; NR3C1; TOP2A; ESR2; GRIN2A; GRIN2B; GABRA1; ESR1; CDK4; CYP19A1; PARP1; EGFR; GABRA2; GABRG1; KCNK9; TUBB6; TYMS; GABRD; TUBB8; GABRA3; KCNK2; KCNK10; TUBB1; TUBB4A; GABRG2; GRIN3B; PARP2; TUBB2A; TUBB2B; ERBB2; GABRA6; GLRA1; GABRB1; GABRB3; GABRG3; TUBB; GRIN3A; TUBB3; SCN4A; GABRP; GABRE; GRIN2D; CDK6; PIK3CA; GABRB2; GRIN2C; KCNK3; GRIN1; GABRA5; KCNK18; TUBB4B; DPYD; GABRQ
bulimia nervosa,SCN4A; GABRA1; GRIA2; GRIA3; GABRB1; GRIK2; GRIK1; GABRA5; GABRA3; GABRA4; GABRG2; GABRA6; GRIK4; GABRA2; GABRG1; GRIK3; GABRB3; SCN10A; GABRP; GABRE; GRIK5; SCN7A; SCN1A; GRIA4; SCN3A; GRIA1; CA4; SCN11A; SCN9A; SCN5A; GABRD; SCN8A; CA2; SCN2A; GABRB2; GABRG3; GABRQ
burn,SCN4A; COL1A1; COL2A1; COL6A1; SCN3A; COL4A3; SCN9A; COL6A5; PPARA; HRH1; COL27A1; GRIN3A; COL11A2; GRIN2D; NR3C1; GRIN3B; COL4A2; SCN7A; COL6A2; COL6A3; COL3A1; SCN10A; COL4A5; COL6A6; GRIN2B; OPRM1; CSF3R; SCN2A; TRPM8; GRIN1; SCN5A; COL4A1; SCN8A; COL4A6; COL5A2; COL15A1; COL11A1; COL5A3; COL4A4; TRPA1; PLG; COL5A1; SCN1A; GRIN2C; COL1A2; SCN11A; COL24A1; COL18A1; GRIN2A; COL28A1
bursitis,PTGS2; NR3C1; SCN2A; SCN1A; TRPM8; SCN8A; PTGS1; SCN3A; SCN10A; SCN4A; TRPA1; SCN11A; SCN7A; SCN9A; SCN5A
cancer,CYP3A43; GABRA1; FGFR1; PGR; OPRK1; RBX1; TUBB1; FLT1; AKT2; CRBN; OPRD1; AKT3; CD274; TUBB2B; AKT1; EGFR; DRD2; ADRA2A; XDH; ALK; GABRG3; CSF1R; NTRK1; OPRM1; FAAH; SERPINC1; CNR1; PDGFRA; TUBB2A; MMP7; CUL4A; EML4; GABRA2; KIT; GABRG1; HTR3A; DDB1; ADRB2; INSR; HTR3C; NPM1; ADRA2C; HTR3D; ADRB3; MMP1; TUBB3; TUBB8; ADRA2B; GABRA3; PARP3; TUBB4A; NR3C1; ADRA1A; AVPR2; MMP13; NTRK3; NECTIN4; PARP1; NTRK2; HTR3B; CYP3A4; CYP3A7; TUBB6; GABRA5; FLT4; ADRB1; FGFR3; PTGS2; PTGS1; CYP3A5; ITK; GABRG2; PDGFRB; HRH2; TACR1; MMP8; CSF3R; F10; KDR; PARP2; ERBB2; HTR4; ADRA1B; ADRA1D; LCK; HTR3E; EPOR; TUBB4B; TUBB; TRPV1
cannabis dependence,DRD4; CHRNA4; SLC6A4; HTR1A; DRD2; DRD3; HTR3A; PGR; HTR2A; CHRNB2
carcinoma,SLC6A2; GABRG2; TOP2A; ESR2; SLC6A3; CHRNB2; GABRB1; KCNK3; TOP1MT; TOP1; DHFR; TUBB8; GABRQ; GABRA3; CASR; KCNK2; GABRA4; TUBB2B; GABRA6; TUBB6; GABRD; TUBB3; GABRA1; TUBB1; GABRE; TUBB4A; TUBB2A; GABRA2; GABRB3; GABRG3; KCNK18; TUBB; GABRP; KCNK10; CHRNA4; GNRHR; GABRB2; GLRA1; GABRG1; AR; KCNK9; GABRA5; TUBB4B
cardiac arrest,GABRA3; AVPR2; GABRA2; ADRB2; GABRG1; ADRA1D; GABRA5; ADRB3; GABRG2; ADRA1A; ADRA2A; ADRA2B; GABRA1; ADRB1; AVPR1A; ADRA1B; GABRG3; ADRA2C; AVPR1B
cardiac arrhythmia,SCN4A; ADRB1; HMGCR; SCN1A; CACNA1C; CHRM1; ADRB2; GABRG3; SCN5A; SCN10A; SCN8A; ADRA2B; GABRA1; KCNH2; CACNA1S; ATP4A; SCNN1A; KCNJ5; KCNJ2; KCNA5; SCN7A; HTR2C; DRD2; GABRA2; SCN3A; ADRA1D; ADRA2C; GABRA3; HTR2A; SLC6A2; ADRA1A; CHRM3; HCN4; ADRA2A; ADRA1B; GABRA5; CACNA1F; GABRG2; SCN2A; CACNA1D; KCNJ3; GABRG1; SCN11A; SCN9A; KCND3; ADRB3
cardiovascular disease,CACNG3; CACNA1G; SCN4A; CACNA2D2; KCNH2; GUCY1B1; CACNB1; DRD4; PTGS2; FKBP1A; IMPDH1; PDE1A; ADRA1A; PTGER2; TNNI3; CACNG6; ACLY; PPARG; SCN2A; SCN7A; MTTP; SCN1A; DRD2; CACNA2D4; PDE3B; GUCY1A2; PDE1C; CACNA2D3; XDH; PTGER1; ADORA1; GUCY1A1; ABCA1; CACNB3; SCN11A; ADRB2; P2RY12; NPR1; SCN9A; ADORA2B; ADRA1D; PDE3A; DRD1; SCN10A; PDE6G; MMP1; CACNA1E; ADRA2B; ATP1A2; ADRB1; PGR; APOB; PTGS1; PDE6C; CACNA1I; CACNG1; SCNN1A; PDE10A; PDE4D; NR3C1; TNNT2; PDE1B; ADORA2A; ATP1A4; ANGPTL3; PDE6H; SLC5A2; AGTR1; CACNA1B; ADRA2A; DRD3; SCN3A; PTGIR; PDE9A; ATP1A1; AVPR1A; PCSK9; F2; ADRA2C; PDE2A; PPARA; HRH1; MTOR; ADORA3; NPC1L1; CACNG5; CACNG4; CACNA1F; HTR2A; CACNG7; PPARD; HMGCR; HRH2; THRA; PDE6B; MMP7; HCN4; PDE5A; CACNA1A; CACNA1C; NR3C2; DRD5; ADRA1B; IMPDH2; PDE4B; PPIA; SCN8A; PDE7A; CPT1B; PDE4A; SLC12A3; PDE8A; SLC12A1; CACNA1S; ESR1; ATP1A3; PDE4C; APOC3; PDE8B; TNNC1; MMP8; nan; AVPR2; PDE6A; HTR1B; MMP13; CACNG8; REN; THRB; CACNA2D1; PDE6D; CPT2; CACNA1D; ACE; CACNB2; CACNG2; PDE7B; HTR1A; CACNB4; SCN5A; ADRB3; CACNA1H; CALM1
carpal tunnel syndrome,SCN4A; SCN2A; SCN9A; SCN10A; PTGS1; SCN7A; SCN3A; SCN11A; SCN5A; TRPV1; FAAH; CACNA2D1; SCN8A; PTGS2; NR3C1; SCN1A
